Label,F1,F2,F3,F4,F5,F6,F7,F8,FZ,FY,FXL,NIR,Clear
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,3,0,4,100,1,1,2,3,4,95,0
PP,1,3,3,0,4,99,1,1,2,3,4,100,0
PP,1,3,3,0,4,99,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,91,1,1,2,3,4,100,0
PP,2,3,4,0,4,99,1,1,2,3,4,100,0
PP,2,4,4,0,4,98,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PP,2,4,4,0,4,100,1,1,2,4,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,99,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,97,1,2,3,3,5,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,99,0
PVC,0,0,0,0,0,0,0,0,0,0,0,0,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,0,0,0,0,0,0,0,0,0,0,0,0,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,0,0,0,0,0,0,0,0,0,0,0,0,0
PVC,0,0,0,0,0,0,0,0,0,0,0,0,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,2,4,3,0,4,100,1,2,2,3,4,100,0
PVC,0,0,0,0,0,0,0,0,0,0,0,0,0
PVC,0,0,0,0,0,0,0,0,0,0,0,0,0
PVC,0,0,0,0,0,0,0,0,0,0,0,0,0
PVC,0,0,0,0,0,0,0,0,0,0,0,0,0
PVC,0,0,0,0,0,0,0,0,0,0,0,0,0
PVC,2,3,3,0,4,89,1,2,3,3,5,100,0
PVC,2,4,4,0,4,96,1,2,3,3,5,100,0
PVC,2,5,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,98,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,5,100,1,2,3,3,5,100,0
PVC,2,5,4,0,5,100,1,2,3,3,5,100,0
PVC,2,5,4,0,5,100,1,2,3,3,5,100,0
PVC,2,5,4,0,5,100,1,2,3,3,5,100,0
PVC,2,4,4,0,4,94,1,2,3,3,5,100,0
PVC,2,4,4,0,4,98,1,2,3,3,5,100,0
PVC,2,4,4,0,4,99,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,3,3,4,100,0
PVC,2,5,4,0,4,100,1,2,3,3,4,100,0
PVC,2,4,4,0,4,90,1,2,3,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,99,0
PVC,2,4,4,0,4,99,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PVC,2,4,4,0,4,100,1,2,2,3,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,100,1,2,3,2,4,100,0
PP,2,4,3,0,4,99,1,2,3,2,4,100,0
PP,2,3,3,0,3,71,1,1,3,3,4,100,0
PP,2,4,4,0,5,100,1,1,2,3,4,84,0
PP,2,4,4,0,4,100,1,1,3,3,4,99,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,100,1,1,3,3,4,99,0
PP,2,4,4,0,4,100,1,1,3,3,4,100,0
PP,2,4,4,0,4,98,1,1,3,3,4,100,0
PP,2,4,4,0,4,97,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,99,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,1,1,3,3,5,100,0
PP,2,4,4,0,5,100,0,1,1,2,2,49,0
PP,3,4,4,0,5,100,1,2,3,2,4,85,0
PP,3,5,4,0,5,97,1,2,3,3,5,100,0
PP,2,4,4,0,4,95,1,2,3,3,5,100,0
PP,2,4,4,0,4,100,1,1,3,2,4,95,0
PP,2,4,4,0,4,100,1,1,3,2,4,99,0
PP,2,4,3,0,4,99,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
